Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RoleTenureRatio,ManagerTenureRatio,IncomeTenureRatio,IncomeTotalWorkRatio,RoleTenureRatio_was_nan,ManagerTenureRatio_was_nan,IncomeTenureRatio_was_nan,IncomeTotalWorkRatio_was_nan
38,No,Travel_Rarely,1495,Research & Development,4,2-College,Medical,4-Very High,Female,87,3-High,1,Laboratory Technician,3-High,Married,3306,26176,7,No,19,3-Excellent,4-Very High,1,7,5,2-Good,0,0,0,0,0.0,0.0,0.0,472.29,0,0,0,0
53,No,Travel_Rarely,1395,Research & Development,24,4-Master,Medical,2-Medium,Male,48,4-Very High,3,Healthcare Representative,4-Very High,Married,7005,3458,3,No,15,3-Excellent,3-High,0,11,2,3-Better,4,3,1,2,0.75,0.5,1751.25,636.82,0,0,0,0
48,Yes,Travel_Frequently,708,Sales,7,2-College,Medical,4-Very High,Female,95,3-High,1,Sales Representative,3-High,Married,2655,11740,2,Yes,11,3-Excellent,3-High,2,19,3,3-Better,9,7,7,7,0.78,0.78,295.0,139.74,0,0,0,0
32,Yes,Travel_Rarely,1259,Research & Development,2,4-Master,Life Sciences,4-Very High,Male,95,3-High,1,Laboratory Technician,2-Medium,Single,1393,24852,1,No,12,3-Excellent,1-Low,0,1,2,3-Better,1,0,0,0,0.0,0.0,1393.0,1393.0,0,0,0,0
26,No,Non-Travel,786,Research & Development,7,3-Bachelor,Medical,4-Very High,Male,76,3-High,1,Laboratory Technician,4-Very High,Single,2570,11925,1,No,20,4-Outstanding,3-High,0,7,5,3-Better,7,7,5,7,1.0,1.0,367.14,367.14,0,0,0,0
55,No,Travel_Rarely,1441,Research & Development,22,3-Bachelor,Technical Degree,1-Low,Male,94,2-Medium,1,Research Scientist,2-Medium,Divorced,3537,23737,5,No,12,3-Excellent,4-Very High,1,8,1,3-Better,4,2,1,2,0.5,0.5,884.25,442.12,0,0,0,0
34,No,Travel_Rarely,1157,Research & Development,5,2-College,Medical,2-Medium,Male,57,2-Medium,2,Laboratory Technician,4-Very High,Married,3986,11912,1,No,14,3-Excellent,3-High,1,15,3,4-Best,15,10,4,13,0.67,0.87,265.73,265.73,0,0,0,0
60,No,Travel_Rarely,370,Research & Development,1,4-Master,Medical,3-High,Male,92,1-Low,3,Healthcare Representative,4-Very High,Divorced,10883,20467,3,No,20,4-Outstanding,3-High,1,19,2,4-Best,1,0,0,0,0.0,0.0,10883.0,572.79,0,0,0,0
33,No,Travel_Rarely,267,Research & Development,21,3-Bachelor,Medical,2-Medium,Male,79,4-Very High,1,Laboratory Technician,2-Medium,Married,2028,13637,1,No,18,3-Excellent,4-Very High,3,14,6,3-Better,14,11,2,13,0.79,0.93,144.86,144.86,0,0,0,0
37,No,Travel_Frequently,1278,Sales,1,4-Master,Medical,3-High,Male,31,1-Low,2,Sales Executive,4-Very High,Divorced,9525,7677,1,No,14,3-Excellent,3-High,2,6,2,2-Good,6,3,1,3,0.5,0.5,1587.5,1587.5,0,0,0,0
34,No,Travel_Rarely,678,Research & Development,19,3-Bachelor,Life Sciences,2-Medium,Female,35,2-Medium,1,Research Scientist,4-Very High,Married,2929,20338,1,No,12,3-Excellent,2-Medium,0,10,3,3-Better,10,9,8,7,0.9,0.7,292.9,292.9,0,0,0,0
23,Yes,Travel_Rarely,427,Sales,7,3-Bachelor,Life Sciences,3-High,Male,99,3-High,1,Sales Representative,4-Very High,Divorced,2275,25103,1,Yes,21,4-Outstanding,2-Medium,1,3,2,3-Better,3,2,0,2,0.67,0.67,758.33,758.33,0,0,0,0
44,No,Travel_Rarely,921,Research & Development,2,3-Bachelor,Life Sciences,3-High,Female,96,4-Very High,3,Healthcare Representative,4-Very High,Married,7879,14810,1,Yes,19,3-Excellent,2-Medium,1,9,2,3-Better,8,7,6,7,0.88,0.88,984.88,875.44,0,0,0,0
35,No,Travel_Frequently,146,Research & Development,2,4-Master,Medical,1-Low,Male,79,2-Medium,1,Research Scientist,4-Very High,Single,4930,13970,0,Yes,14,3-Excellent,3-High,0,6,2,4-Best,5,4,1,4,0.8,0.8,986.0,821.67,0,0,0,0
43,No,Travel_Rarely,1179,Sales,2,3-Bachelor,Medical,4-Very High,Male,73,3-High,2,Sales Executive,4-Very High,Married,7847,6069,1,Yes,17,3-Excellent,1-Low,1,10,3,3-Better,10,9,8,8,0.9,0.8,784.7,784.7,0,0,0,0
24,No,Travel_Rarely,581,Research & Development,9,3-Bachelor,Medical,3-High,Male,62,4-Very High,1,Research Scientist,3-High,Married,4401,17616,1,No,16,3-Excellent,4-Very High,1,5,1,3-Better,5,3,0,4,0.6,0.8,880.2,880.2,0,0,0,0
41,No,Travel_Rarely,918,Sales,6,3-Bachelor,Marketing,4-Very High,Male,35,3-High,3,Sales Executive,3-High,Single,9241,15869,1,No,12,3-Excellent,2-Medium,0,10,3,3-Better,10,8,8,7,0.8,0.7,924.1,924.1,0,0,0,0
29,No,Travel_Rarely,1082,Research & Development,9,4-Master,Medical,4-Very High,Female,43,3-High,1,Laboratory Technician,3-High,Married,2974,25412,9,No,17,3-Excellent,3-High,1,9,2,3-Better,5,3,1,2,0.6,0.4,594.8,330.44,0,0,0,0
36,No,Travel_Rarely,530,Sales,2,4-Master,Life Sciences,3-High,Female,51,3-High,2,Sales Representative,4-Very High,Single,4502,7439,3,No,15,3-Excellent,3-High,0,17,2,2-Good,13,7,6,7,0.54,0.54,346.31,264.82,0,0,0,0
45,No,Non-Travel,1238,Research & Development,1,1-Below College,Life Sciences,3-High,Male,74,2-Medium,3,Healthcare Representative,3-High,Married,10748,3395,3,No,23,4-Outstanding,4-Very High,1,25,3,2-Good,23,15,14,4,0.65,0.17,467.3,429.92,0,0,0,0
24,Yes,Travel_Rarely,240,Human Resources,22,1-Below College,Human Resources,4-Very High,Male,58,1-Low,1,Human Resources,3-High,Married,1555,11585,1,No,11,3-Excellent,3-High,1,1,2,3-Better,1,0,0,0,0.0,0.0,1555.0,1555.0,0,0,0,0
47,Yes,Travel_Frequently,1093,Sales,9,3-Bachelor,Life Sciences,3-High,Male,82,1-Low,4,Sales Executive,3-High,Married,12936,24164,7,No,11,3-Excellent,3-High,0,25,3,1-Bad,23,5,14,10,0.22,0.43,562.43,517.44,0,0,0,0
26,No,Travel_Rarely,390,Research & Development,17,4-Master,Medical,4-Very High,Male,62,1-Low,1,Laboratory Technician,3-High,Married,2305,6217,1,No,15,3-Excellent,3-High,3,3,3,4-Best,3,2,0,2,0.67,0.67,768.33,768.33,0,0,0,0
45,No,Travel_Rarely,1005,Research & Development,28,2-College,Technical Degree,4-Very High,Female,48,2-Medium,4,Research Director,2-Medium,Single,16704,17119,1,No,11,3-Excellent,3-High,0,21,2,3-Better,21,6,8,6,0.29,0.29,795.43,795.43,0,0,0,0
32,No,Travel_Frequently,585,Research & Development,10,3-Bachelor,Life Sciences,1-Low,Male,56,3-High,1,Research Scientist,3-High,Married,3433,17360,6,No,13,3-Excellent,1-Low,1,10,3,2-Good,5,2,1,3,0.4,0.6,686.6,343.3,0,0,0,0
31,No,Travel_Rarely,741,Research & Development,2,4-Master,Life Sciences,2-Medium,Male,69,3-High,1,Laboratory Technician,3-High,Married,3477,18103,1,No,14,3-Excellent,4-Very High,1,6,2,4-Best,5,2,0,3,0.4,0.6,695.4,579.5,0,0,0,0
41,No,Non-Travel,552,Human Resources,4,3-Bachelor,Human Resources,3-High,Male,60,1-Low,2,Human Resources,2-Medium,Married,6430,20794,6,No,19,3-Excellent,2-Medium,1,10,4,3-Better,3,2,1,2,0.67,0.67,2143.33,643.0,0,0,0,0
40,No,Travel_Rarely,369,Research & Development,8,2-College,Life Sciences,2-Medium,Female,92,3-High,2,Manufacturing Director,1-Low,Married,6516,5041,2,Yes,16,3-Excellent,2-Medium,1,18,3,3-Better,1,0,0,0,0.0,0.0,6516.0,362.0,0,0,0,0
24,No,Travel_Rarely,506,Research & Development,29,1-Below College,Medical,2-Medium,Male,91,3-High,1,Laboratory Technician,1-Low,Divorced,3907,3622,1,No,13,3-Excellent,2-Medium,3,6,2,4-Best,6,2,1,2,0.33,0.33,651.17,651.17,0,0,0,0
46,No,Travel_Rarely,717,Research & Development,13,4-Master,Life Sciences,3-High,Male,34,3-High,2,Healthcare Representative,2-Medium,Single,5562,9697,6,No,14,3-Excellent,4-Very High,0,19,3,3-Better,10,7,0,9,0.7,0.9,556.2,292.74,0,0,0,0
35,No,Travel_Rarely,1370,Research & Development,27,4-Master,Life Sciences,4-Very High,Male,49,3-High,2,Manufacturing Director,3-High,Married,6883,5151,2,No,16,3-Excellent,2-Medium,1,17,3,3-Better,7,7,0,7,1.0,1.0,983.29,404.88,0,0,0,0
30,No,Travel_Rarely,793,Research & Development,16,1-Below College,Life Sciences,2-Medium,Male,33,3-High,1,Research Scientist,4-Very High,Married,2862,3811,1,No,12,3-Excellent,2-Medium,1,10,2,2-Good,10,0,0,8,0.0,0.8,286.2,286.2,0,0,0,0
47,No,Non-Travel,543,Sales,2,4-Master,Marketing,3-High,Male,87,3-High,2,Sales Executive,2-Medium,Married,4978,3536,7,No,11,3-Excellent,4-Very High,1,4,3,1-Bad,1,0,0,0,0.0,0.0,4978.0,1244.5,0,0,0,0
46,No,Travel_Rarely,1277,Sales,2,3-Bachelor,Life Sciences,3-High,Male,74,3-High,3,Sales Executive,4-Very High,Divorced,10368,5596,4,Yes,12,3-Excellent,2-Medium,1,13,5,2-Good,10,6,0,3,0.6,0.3,1036.8,797.54,0,0,0,0
36,Yes,Travel_Rarely,1456,Sales,13,5-Doctor,Marketing,2-Medium,Male,96,2-Medium,2,Sales Executive,1-Low,Divorced,6134,8658,5,Yes,13,3-Excellent,2-Medium,3,16,3,3-Better,2,2,2,2,1.0,1.0,3067.0,383.38,0,0,0,0
32,Yes,Travel_Rarely,964,Sales,1,2-College,Life Sciences,1-Low,Male,34,1-Low,2,Sales Executive,2-Medium,Single,6735,12147,6,No,15,3-Excellent,2-Medium,0,10,2,3-Better,0,0,0,0,0.0,0.0,0.0,673.5,0,0,0,0
23,No,Travel_Rarely,160,Research & Development,4,1-Below College,Medical,3-High,Female,51,3-High,1,Laboratory Technician,2-Medium,Single,3295,12862,1,No,13,3-Excellent,3-High,0,3,3,1-Bad,3,2,1,2,0.67,0.67,1098.33,1098.33,0,0,0,0
31,No,Travel_Frequently,163,Research & Development,24,1-Below College,Technical Degree,4-Very High,Female,30,3-High,2,Manufacturing Director,4-Very High,Single,5238,6670,2,No,20,4-Outstanding,4-Very High,0,9,3,2-Good,5,4,1,4,0.8,0.8,1047.6,582.0,0,0,0,0
39,No,Non-Travel,792,Research & Development,1,3-Bachelor,Life Sciences,4-Very High,Male,77,3-High,2,Laboratory Technician,4-Very High,Married,6472,8989,1,Yes,15,3-Excellent,4-Very High,1,9,2,3-Better,9,8,5,8,0.89,0.89,719.11,719.11,0,0,0,0
32,No,Travel_Rarely,371,Sales,19,3-Bachelor,Life Sciences,4-Very High,Male,80,1-Low,3,Sales Executive,3-High,Married,9610,3840,3,No,13,3-Excellent,3-High,1,10,2,1-Bad,4,3,0,2,0.75,0.5,2402.5,961.0,0,0,0,0
40,No,Travel_Rarely,611,Sales,7,4-Master,Medical,2-Medium,Male,88,3-High,5,Manager,2-Medium,Single,19833,4349,1,No,14,3-Excellent,2-Medium,0,21,3,2-Good,21,8,12,8,0.38,0.38,944.43,944.43,0,0,0,0
45,No,Travel_Rarely,176,Human Resources,4,3-Bachelor,Life Sciences,3-High,Female,56,1-Low,3,Human Resources,3-High,Married,9756,6595,4,No,21,4-Outstanding,3-High,2,9,2,4-Best,5,0,0,3,0.0,0.6,1951.2,1084.0,0,0,0,0
30,No,Travel_Frequently,1312,Research & Development,2,4-Master,Technical Degree,4-Very High,Female,78,2-Medium,1,Research Scientist,1-Low,Single,4968,26427,0,No,16,3-Excellent,4-Very High,0,10,2,3-Better,9,7,0,7,0.78,0.78,552.0,496.8,0,0,0,0
24,No,Travel_Frequently,897,Human Resources,10,3-Bachelor,Medical,1-Low,Male,59,3-High,1,Human Resources,4-Very High,Married,2145,2097,0,No,14,3-Excellent,4-Very High,1,3,2,3-Better,2,2,2,1,1.0,0.5,1072.5,715.0,0,0,0,0
30,Yes,Travel_Frequently,600,Human Resources,8,3-Bachelor,Human Resources,3-High,Female,66,2-Medium,1,Human Resources,4-Very High,Divorced,2180,9732,6,No,11,3-Excellent,3-High,1,6,0,2-Good,4,2,1,2,0.5,0.5,545.0,363.33,0,0,0,0
31,No,Travel_Rarely,1003,Sales,5,3-Bachelor,Technical Degree,1-Low,Male,51,3-High,2,Sales Executive,3-High,Married,8346,20943,1,No,19,3-Excellent,3-High,1,6,3,3-Better,5,2,0,2,0.4,0.4,1669.2,1391.0,0,0,0,0
27,No,Travel_Rarely,1054,Research & Development,8,3-Bachelor,Medical,3-High,Female,67,3-High,1,Research Scientist,4-Very High,Single,3445,6152,1,No,11,3-Excellent,3-High,0,6,5,2-Good,6,2,1,4,0.33,0.67,574.17,574.17,0,0,0,0
29,Yes,Travel_Rarely,428,Sales,9,3-Bachelor,Marketing,2-Medium,Female,52,1-Low,1,Sales Representative,2-Medium,Single,2760,14630,1,No,13,3-Excellent,3-High,0,2,3,3-Better,2,2,2,2,1.0,1.0,1380.0,1380.0,0,0,0,0
29,No,Travel_Frequently,461,Research & Development,1,3-Bachelor,Life Sciences,4-Very High,Male,70,4-Very High,2,Healthcare Representative,3-High,Single,6294,23060,8,Yes,12,3-Excellent,4-Very High,0,10,5,4-Best,3,2,0,2,0.67,0.67,2098.0,629.4,0,0,0,0
30,No,Travel_Rarely,979,Sales,15,2-College,Marketing,3-High,Male,94,2-Medium,3,Sales Executive,1-Low,Divorced,7140,3088,2,No,11,3-Excellent,1-Low,1,12,2,3-Better,7,7,1,7,1.0,1.0,1020.0,595.0,0,0,0,0
34,No,Travel_Rarely,181,Research & Development,2,4-Master,Medical,4-Very High,Male,97,4-Very High,1,Research Scientist,4-Very High,Married,2932,5586,0,Yes,14,3-Excellent,1-Low,3,6,3,3-Better,5,0,1,2,0.0,0.4,586.4,488.67,0,0,0,0
33,No,Non-Travel,1283,Sales,2,3-Bachelor,Marketing,4-Very High,Female,62,3-High,2,Sales Executive,2-Medium,Single,5147,10697,8,No,15,3-Excellent,4-Very High,0,13,2,2-Good,11,7,1,7,0.64,0.64,467.91,395.92,0,0,0,0
49,No,Travel_Rarely,1313,Sales,11,4-Master,Marketing,4-Very High,Female,80,3-High,2,Sales Executive,4-Very High,Single,4507,8191,3,No,12,3-Excellent,3-High,0,8,1,4-Best,5,1,0,4,0.2,0.8,901.4,563.38,0,0,0,0
33,Yes,Travel_Rarely,211,Sales,16,3-Bachelor,Life Sciences,1-Low,Female,74,3-High,3,Sales Executive,1-Low,Single,8564,10092,2,Yes,20,4-Outstanding,3-High,0,11,2,2-Good,0,0,0,0,0.0,0.0,0.0,778.55,0,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2-College,Medical,3-High,Female,75,2-Medium,1,Laboratory Technician,2-Medium,Married,2468,15963,4,No,14,3-Excellent,2-Medium,1,9,4,2-Good,6,1,0,5,0.17,0.83,411.33,274.22,0,0,0,0
31,Yes,Travel_Rarely,1079,Sales,16,4-Master,Marketing,1-Low,Male,70,3-High,3,Sales Executive,3-High,Married,8161,19002,2,No,13,3-Excellent,1-Low,3,10,2,3-Better,1,0,0,0,0.0,0.0,8161.0,816.1,0,0,0,0
29,No,Travel_Rarely,590,Research & Development,4,3-Bachelor,Technical Degree,4-Very High,Female,91,2-Medium,1,Research Scientist,1-Low,Divorced,2109,10007,1,No,13,3-Excellent,3-High,1,1,2,3-Better,1,0,0,0,0.0,0.0,2109.0,2109.0,0,0,0,0
30,No,Travel_Rarely,305,Research & Development,16,3-Bachelor,Life Sciences,3-High,Male,58,4-Very High,2,Healthcare Representative,3-High,Married,5294,9128,3,No,16,3-Excellent,3-High,1,10,3,3-Better,7,0,1,7,0.0,1.0,756.29,529.4,0,0,0,0
32,No,Non-Travel,953,Research & Development,5,4-Master,Technical Degree,2-Medium,Male,65,3-High,1,Research Scientist,2-Medium,Single,2718,17674,2,No,14,3-Excellent,2-Medium,0,12,3,3-Better,7,7,0,7,1.0,1.0,388.29,226.5,0,0,0,0
38,No,Travel_Rarely,833,Research & Development,18,3-Bachelor,Medical,2-Medium,Male,60,1-Low,2,Healthcare Representative,4-Very High,Married,5811,24539,3,Yes,16,3-Excellent,3-High,1,15,2,3-Better,1,0,1,0,0.0,0.0,5811.0,387.4,0,0,0,0
43,Yes,Travel_Frequently,807,Research & Development,17,3-Bachelor,Technical Degree,3-High,Male,38,2-Medium,1,Research Scientist,3-High,Married,2437,15587,9,Yes,16,3-Excellent,4-Very High,1,6,4,3-Better,1,0,0,0,0.0,0.0,2437.0,406.17,0,0,0,0
42,No,Travel_Rarely,855,Research & Development,12,3-Bachelor,Medical,2-Medium,Male,57,3-High,1,Laboratory Technician,2-Medium,Divorced,2766,8952,8,No,22,4-Outstanding,2-Medium,3,7,6,2-Good,5,3,0,4,0.6,0.8,553.2,395.14,0,0,0,0
55,No,Travel_Rarely,478,Research & Development,2,3-Bachelor,Medical,3-High,Male,60,2-Medium,5,Research Director,1-Low,Married,19038,19805,8,No,12,3-Excellent,2-Medium,3,34,2,3-Better,1,0,0,0,0.0,0.0,19038.0,559.94,0,0,0,0
33,No,Non-Travel,775,Research & Development,4,3-Bachelor,Technical Degree,4-Very High,Male,90,3-High,2,Research Scientist,2-Medium,Divorced,3055,6194,5,No,15,3-Excellent,4-Very High,2,11,2,2-Good,9,8,1,7,0.89,0.78,339.44,277.73,0,0,0,0
41,No,Travel_Rarely,548,Research & Development,9,4-Master,Life Sciences,3-High,Male,94,3-High,1,Laboratory Technician,1-Low,Divorced,2289,20520,1,No,20,4-Outstanding,2-Medium,2,5,2,3-Better,5,3,0,4,0.6,0.8,457.8,457.8,0,0,0,0
34,No,Non-Travel,1375,Sales,10,3-Bachelor,Life Sciences,4-Very High,Male,87,3-High,2,Sales Executive,3-High,Divorced,4001,12313,1,Yes,14,3-Excellent,3-High,1,15,3,3-Better,15,14,0,7,0.93,0.47,266.73,266.73,0,0,0,0
53,No,Non-Travel,661,Research & Development,1,4-Master,Medical,1-Low,Female,60,2-Medium,4,Manufacturing Director,3-High,Married,12965,22308,4,Yes,20,4-Outstanding,4-Very High,3,27,2,2-Good,3,2,0,2,0.67,0.67,4321.67,480.19,0,0,0,0
43,No,Travel_Rarely,244,Human Resources,2,3-Bachelor,Life Sciences,2-Medium,Male,97,3-High,1,Human Resources,4-Very High,Single,3539,5033,0,No,13,3-Excellent,2-Medium,0,10,5,3-Better,9,7,1,8,0.78,0.89,393.22,353.9,0,0,0,0
34,No,Travel_Rarely,511,Sales,3,2-College,Life Sciences,4-Very High,Female,32,1-Low,2,Sales Executive,4-Very High,Single,6029,25353,5,No,12,3-Excellent,1-Low,0,6,3,3-Better,2,2,2,2,1.0,1.0,3014.5,1004.83,0,0,0,0
21,Yes,Travel_Rarely,337,Sales,7,1-Below College,Marketing,2-Medium,Male,31,3-High,1,Sales Representative,2-Medium,Single,2679,4567,1,No,13,3-Excellent,2-Medium,0,1,3,3-Better,1,0,1,0,0.0,0.0,2679.0,2679.0,0,0,0,0
38,No,Travel_Rarely,1153,Research & Development,6,2-College,Other,4-Very High,Female,40,2-Medium,1,Laboratory Technician,3-High,Married,3702,16376,1,No,11,3-Excellent,2-Medium,1,5,3,3-Better,5,4,0,4,0.8,0.8,740.4,740.4,0,0,0,0
22,Yes,Travel_Rarely,1294,Research & Development,8,1-Below College,Medical,3-High,Female,79,3-High,1,Laboratory Technician,1-Low,Married,2398,15999,1,Yes,17,3-Excellent,3-High,0,1,6,3-Better,1,0,0,0,0.0,0.0,2398.0,2398.0,0,0,0,0
31,No,Travel_Rarely,196,Sales,29,4-Master,Marketing,1-Low,Female,91,2-Medium,2,Sales Executive,4-Very High,Married,5468,13402,1,No,14,3-Excellent,1-Low,2,13,3,3-Better,12,7,5,7,0.58,0.58,455.67,420.62,0,0,0,0
51,No,Travel_Rarely,942,Research & Development,3,3-Bachelor,Technical Degree,1-Low,Female,53,3-High,3,Manager,3-High,Married,13116,22984,2,No,11,3-Excellent,4-Very High,0,15,2,3-Better,2,2,2,2,1.0,1.0,6558.0,874.4,0,0,0,0
37,No,Travel_Rarely,589,Sales,9,2-College,Marketing,2-Medium,Male,46,2-Medium,2,Sales Executive,2-Medium,Married,4189,8800,1,No,14,3-Excellent,1-Low,2,5,2,3-Better,5,2,0,3,0.4,0.6,837.8,837.8,0,0,0,0
46,No,Travel_Rarely,734,Research & Development,2,4-Master,Medical,3-High,Male,46,3-High,5,Research Director,4-Very High,Divorced,19328,14218,7,Yes,17,3-Excellent,3-High,1,24,3,3-Better,2,1,2,2,0.5,1.0,9664.0,805.33,0,0,0,0
36,No,Travel_Rarely,1383,Research & Development,10,3-Bachelor,Life Sciences,4-Very High,Male,90,3-High,3,Healthcare Representative,1-Low,Married,8321,25949,7,Yes,13,3-Excellent,4-Very High,1,15,1,3-Better,12,8,5,7,0.67,0.58,693.42,554.73,0,0,0,0
44,Yes,Travel_Frequently,429,Research & Development,1,2-College,Medical,3-High,Male,99,3-High,1,Research Scientist,2-Medium,Divorced,2342,11092,1,Yes,12,3-Excellent,3-High,3,6,2,2-Good,5,3,2,3,0.6,0.6,468.4,390.33,0,0,0,0
37,No,Travel_Rarely,1239,Human Resources,8,2-College,Other,3-High,Male,89,3-High,2,Human Resources,2-Medium,Divorced,4071,12832,2,No,13,3-Excellent,3-High,0,19,4,2-Good,10,0,4,7,0.0,0.7,407.1,214.26,0,0,0,0
35,Yes,Travel_Rarely,303,Sales,27,3-Bachelor,Life Sciences,3-High,Male,84,3-High,2,Sales Executive,4-Very High,Single,5813,13492,1,Yes,18,3-Excellent,4-Very High,0,10,2,3-Better,10,7,7,7,0.7,0.7,581.3,581.3,0,0,0,0
33,No,Travel_Rarely,867,Research & Development,8,4-Master,Life Sciences,4-Very High,Male,90,4-Very High,1,Research Scientist,1-Low,Married,3143,6076,6,No,19,3-Excellent,2-Medium,1,14,1,3-Better,10,8,7,6,0.8,0.6,314.3,224.5,0,0,0,0
28,No,Travel_Rarely,1181,Research & Development,1,3-Bachelor,Life Sciences,3-High,Male,82,3-High,1,Research Scientist,4-Very High,Married,2044,5531,1,No,11,3-Excellent,3-High,1,5,6,4-Best,5,3,0,3,0.6,0.6,408.8,408.8,0,0,0,0
39,No,Travel_Rarely,1253,Research & Development,10,1-Below College,Medical,3-High,Male,65,3-High,3,Research Director,3-High,Single,13464,7914,7,No,21,4-Outstanding,3-High,0,9,3,3-Better,4,3,2,2,0.75,0.5,3366.0,1496.0,0,0,0,0
46,No,Non-Travel,849,Sales,26,2-College,Life Sciences,2-Medium,Male,98,2-Medium,2,Sales Executive,2-Medium,Single,7991,25166,8,No,15,3-Excellent,3-High,0,6,3,3-Better,2,2,2,2,1.0,1.0,3995.5,1331.83,0,0,0,0
40,No,Travel_Rarely,616,Research & Development,2,2-College,Life Sciences,3-High,Female,99,3-High,1,Laboratory Technician,1-Low,Married,3377,25605,4,No,17,3-Excellent,4-Very High,1,7,5,2-Good,4,3,0,2,0.75,0.5,844.25,482.43,0,0,0,0
42,No,Travel_Rarely,1128,Research & Development,13,3-Bachelor,Medical,2-Medium,Male,95,4-Very High,2,Healthcare Representative,1-Low,Married,5538,5696,5,No,18,3-Excellent,3-High,2,10,2,2-Good,0,0,0,0,0.0,0.0,0.0,553.8,0,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2-College,Medical,2-Medium,Male,90,3-High,2,Manufacturing Director,4-Very High,Divorced,5762,24442,2,No,14,3-Excellent,3-High,1,15,6,3-Better,7,7,1,7,1.0,1.0,823.14,384.13,0,0,0,0
38,No,Non-Travel,1336,Human Resources,2,3-Bachelor,Human Resources,1-Low,Male,100,3-High,1,Human Resources,2-Medium,Divorced,2592,7129,5,No,13,3-Excellent,4-Very High,3,13,3,3-Better,11,10,3,8,0.91,0.73,235.64,199.38,0,0,0,0
34,Yes,Travel_Frequently,234,Research & Development,9,4-Master,Life Sciences,4-Very High,Male,93,3-High,2,Laboratory Technician,1-Low,Married,5346,6208,4,No,17,3-Excellent,3-High,1,11,3,2-Good,7,1,0,7,0.14,1.0,763.71,486.0,0,0,0,0
37,Yes,Travel_Rarely,370,Research & Development,10,4-Master,Medical,4-Very High,Male,58,3-High,2,Manufacturing Director,1-Low,Single,4213,4992,1,No,15,3-Excellent,2-Medium,0,10,4,1-Bad,10,3,0,8,0.3,0.8,421.3,421.3,0,0,0,0
39,No,Travel_Frequently,766,Sales,20,3-Bachelor,Life Sciences,3-High,Male,83,3-High,2,Sales Executive,4-Very High,Divorced,4127,19188,2,No,18,3-Excellent,4-Very High,1,7,6,3-Better,2,1,2,2,0.5,1.0,2063.5,589.57,0,0,0,0
43,No,Non-Travel,343,Research & Development,9,3-Bachelor,Life Sciences,1-Low,Male,52,3-High,1,Research Scientist,3-High,Single,2438,24978,4,No,13,3-Excellent,3-High,0,7,2,2-Good,3,2,1,2,0.67,0.67,812.67,348.29,0,0,0,0
41,No,Travel_Rarely,447,Research & Development,5,3-Bachelor,Life Sciences,2-Medium,Male,85,4-Very High,2,Healthcare Representative,2-Medium,Single,6870,15530,3,No,12,3-Excellent,1-Low,0,11,3,1-Bad,3,2,1,2,0.67,0.67,2290.0,624.55,0,0,0,0
41,No,Travel_Rarely,796,Sales,4,1-Below College,Marketing,3-High,Female,81,3-High,3,Sales Executive,3-High,Divorced,10447,26458,0,Yes,13,3-Excellent,4-Very High,1,23,3,4-Best,22,14,13,5,0.64,0.23,474.86,454.22,0,0,0,0
30,No,Travel_Rarely,1092,Research & Development,10,3-Bachelor,Medical,1-Low,Female,64,3-High,3,Manufacturing Director,3-High,Single,9667,2739,9,No,14,3-Excellent,2-Medium,0,9,3,3-Better,7,7,0,2,1.0,0.29,1381.0,1074.11,0,0,0,0
26,Yes,Travel_Rarely,920,Human Resources,20,2-College,Medical,4-Very High,Female,69,3-High,1,Human Resources,2-Medium,Married,2148,6889,0,Yes,11,3-Excellent,3-High,0,6,3,3-Better,5,1,1,4,0.2,0.8,429.6,358.0,0,0,0,0
46,Yes,Travel_Rarely,261,Research & Development,21,2-College,Medical,4-Very High,Female,66,3-High,2,Healthcare Representative,2-Medium,Married,8926,10842,4,No,22,4-Outstanding,4-Very High,1,13,2,4-Best,9,7,3,7,0.78,0.78,991.78,686.62,0,0,0,0
40,No,Travel_Rarely,1194,Research & Development,1,3-Bachelor,Life Sciences,3-High,Female,52,3-High,2,Healthcare Representative,4-Very High,Divorced,6513,9060,4,No,17,3-Excellent,4-Very High,1,12,3,3-Better,5,3,0,3,0.6,0.6,1302.6,542.75,0,0,0,0
34,No,Travel_Rarely,810,Sales,8,2-College,Technical Degree,2-Medium,Male,92,4-Very High,2,Sales Executive,3-High,Married,6799,22128,1,No,21,4-Outstanding,3-High,2,10,5,3-Better,10,8,4,8,0.8,0.8,679.9,679.9,0,0,0,0
58,No,Non-Travel,350,Sales,2,3-Bachelor,Medical,2-Medium,Male,52,3-High,4,Manager,2-Medium,Divorced,16291,22577,4,No,22,4-Outstanding,4-Very High,1,37,0,2-Good,16,9,14,14,0.56,0.88,1018.19,440.3,0,0,0,0
